# T                    FRAW                 FCOR                 ARCLENGTH             MOVING   CADENCENO  
  2166.6391850159707   0.8099664682148972   1.013411549185595    1.792256565051469     0        100702     
  2166.6596167295793   0.777816963724054    1.012958616749582    1.5739066088662657    0        100703     
  2166.680048442722    0.7483741193881834   1.0180091654130952   1.3738060802978553    0        100704     
  2166.700480155858    0.7185187312171347   1.0187232838264721   1.2069230690022998    0        100705     
  2166.720911868535    0.7147243143805714   1.0359354984381972   1.101668613777425     0        100706     
  2166.7413435809794   0.675378180775139    1.0058702872730643   0.9593018685260858    0        100707     
  2166.7617752931837   0.636618494194425    0.9876901035514349   0.7879949027354333    0        100708     
  2166.7822070049297   0.6071184187728973   0.9914513710281138   0.6128331324693725    0        100709     
  2166.8026387164427   0.5709413537166728   0.9816110493696717   0.4466504816266117    0        100710     
  2166.863933849345    0.9000756140855791   0.9886481691326525   2.6842948446603336    0        100713     
  2166.8843656594545   0.8667190917777128   0.9799337776478713   2.4234126648450083    0        100714     
  2166.9047973695706   0.8437016043148318   0.9866920219419397   2.1921552717555306    0        100715     
  2166.9252289792203   0.8064017707197912   0.9795278529797876   1.9624002134176248    0        100716     
  2166.945660788864    0.7759181129808514   0.9778148223493767   1.7516106470497463    0        100717     
  2166.966092497816    0.74997728853101     0.9835163000429618   1.5383382502864347    0        100718     
  2166.9865241067673   0.7204632987455812   0.9940610988353012   1.3159760788737518    0        100719     
  2167.006955915247    0.694669261003499    0.9976921735039227   1.1508448916216074    0        100720     
  2167.0273876235005   0.6678408893204162   0.9917076034560187   0.9745401202562171    0        100721     
  2167.0478192315204   0.6391716777618317   0.9891679399521136   0.7968235637958275    0        100722     
  2167.068251039069    0.617248373213282    1.0089482845140516   0.609691593769036     0        100723     
  2167.1091143537124   0.9565834105447301   1.0040448803865687   3.0825759738156258    0        100725     
  2167.1295461603295   0.9394602846281112   1.010081072085689    2.8687510670868046    0        100726     
  2167.149977866953    0.9162198609073965   1.0103631800039852   2.651240716155668     0        100727     
  2167.1704094731103   0.8995127247532666   1.0122290924851378   2.465003735255999     0        100728     
  2167.190841279029    0.8800684415920721   1.0155484888022046   2.273039131969397     0        100729     
  2167.2112729844885   0.8522039353359343   1.0156705151817662   2.0789995515664814    0        100730     
  2167.2317046899407   0.8180857321013291   1.0119576580544163   1.8573146412134753    0        100731     
  2167.2521363949345   0.7911720122254287   1.012234363875337    1.6659885746356964    0        100732     
  2167.2725680994627   0.7603626667142077   1.0114392335670552   1.4663610762469255    0        100733     
  2167.292999803991    0.7295343318523929   1.0039034373268882   1.3267571838926424    0        100734     
  2167.313431508046    0.6984805967876423   1.006748769540198    1.1316196410878572    0        100735     
  2167.354295015466    1.0111544758126108   0.9971943800323059   4.274985052222562     0        100737     
  2167.3747266188293   0.9899280664450116   0.9814541516460951   4.001509496131621     0        100738     
  2167.3951583217276   0.9861285145998396   0.9947398638132701   3.761572882783705     0        100739     
  2167.4155901243867   0.9630530031274273   0.9865699289816424   3.5242404792896584    0        100740     
  2167.4360217268186   0.9597175396200938   0.9745218460311803   3.664181356911172     0        100741     
  2167.4564534287856   1.0123414520947278   0.9907943740836327   4.680447063095272     0        100742     
  2167.476885230746    1.010674847939941    0.9941075403957348   4.461899112709317     0        100743     
  2167.4973168322467   0.9958806708614648   0.9822718887798608   4.26018180480976      0        100744     
  2167.5177485332824   0.9993542725069865   0.9888881423751714   4.055761561743776     0        100745     
  2167.5381803343116   0.978445134405438    0.980491384508684    3.8502968652019476    0        100746     
  2167.558611934881    0.9772856211561015   0.9942521256196659   3.633868565546184     0        100747     
  2167.599475435316    0.9319349313311021   0.9903557559727596   2.9767497078458924    0        100749     
  2167.6199070351868   0.9283160773348446   1.0052519667664501   2.8045650322898252    0        100750     
  2167.6403387345927   0.9167080119482355   1.0085374579760649   2.670821913254838     0        100751     
  2167.660770533759    0.8973285411789217   1.002997711310787    2.524922149383997     0        100752     
  2167.6812021326987   0.8946891099278379   1.017333233899776    2.3735663787383148    0        100753     
  2167.7016338311732   0.8678755706784919   1.0148481927679842   2.1928362062942623    0        100754     
  2167.7220656296413   0.8511730767273664   1.0243466907093584   2.018715277763781     0        100755     
  2167.74249732765     0.8208588206406277   1.017928711876844    1.8430075825137158    0        100756     
  2167.7629289254255   0.7966385524940355   1.0171483243928745   1.6767158660877293    0        100757     
  2167.7833607227294   0.7683424630947139   1.010478329910294    1.523828303094935     0        100758     
  2167.80379242004     0.7406199277237885   1.0090328564176987   1.3674284964936954    0        100759     
  2167.844655813489    0.9362678830674649   0.9912064959409381   3.008980147391936     0        100761     
  2167.8650875098683   0.923897817338025    0.9990035614764452   2.8170317222741574    0        100762     
  2167.8855193057825   0.9017073965849414   0.9983684705553422   2.6171088650199734    0        100763     
  2167.905950901455    0.8794418911010563   0.9929586780152182   2.435458378985097     0        100764     
  2167.926382596903    0.8538874912203244   0.9889922971238556   2.250572923926847     0        100765     
  2167.9468143921185   0.8327110600903213   0.9912235455590463   2.086282033017903     0        100766     
  2167.9672459870926   0.8034971388299041   0.9889692597677958   1.885950128912581     0        100767     
  2167.987677681609    0.7749463349306888   0.9900547085803725   1.673513866900581     0        100768     
  2168.0081094758934   0.7438495109566403   0.992897218707889    1.4513566215283136    0        100769     
  2168.028541069936    0.7121238921319979   0.9931602705087875   1.2726763605049978    0        100770     
  2168.048972763754    0.6925831310491392   1.0004206088793688   1.1199448427600827    0        100771     
  2168.0898361504514   0.8980086029408473   0.9914891227261874   2.641059140521095     0        100773     
  2168.110267843338    0.8811011558166739   0.9947118649701673   2.4365236237431214    0        100774     
  2168.130699535759    0.8750168084098936   1.011900547423895    2.259938173912973     0        100775     
  2168.171562920128    0.8210731597353605   1.0069390871451196   1.9068902322023518    0        100777     
  2168.1919946118505   0.8022293659025471   1.01557067263592     1.7221381387783328    0        100778     
  2168.212426303333    0.7764186490223702   1.0189655833087394   1.5344667648319517    0        100779     
  2168.2328579945897   0.7582569559205593   1.0335565550093946   1.365471219277926     0        100780     
  2168.2532897856145   0.7231737016641882   1.0322761427476086   1.1801863332499483    0        100781     
  2168.2737213761648   0.6891178578349084   1.0175285541816392   1.0038707832960114    0        100782     
  2168.2941530664903   0.6630458241511253   1.013056505328718    0.8423076339034516    0        100783     
  2168.335016646437    0.9257528920834899   1.0093795740233273   2.798451664130186     0        100785     
  2168.355448335831    0.9053607141165603   1.0113714258939022   2.5533643449712384    0        100786     
  2168.375880124986    0.8729927046108397   1.0032223752078568   2.318234975244892     0        100787     
  2168.3963118139145   0.8528041422510395   1.0066216047678087   2.132397769962598     0        100788     
  2168.416743602611    0.8236428096358887   1.0038853549832776   1.937631434274116     0        100789     
  2168.4371751910658   0.7994548165892418   1.00710199734787     1.7475279762698557    0        100790     
  2168.457606879063    0.7692515225228304   1.0042130756092948   1.5640983830213278    0        100791     
  2168.478038666828    0.7408056433513421   1.0067281594993764   1.3845052740425725    0        100792     
  2168.4984702545844   0.7104542646059236   1.0063587023333744   1.213782778218791     0        100793     
  2168.5189019416503   0.6700192120616439   0.9959884689205178   1.0226912862100028    0        100794     
  2168.539333728717    0.6449109381848565   1.00542395113229     0.8469257926797307    0        100795     
  2168.5801970019093   0.9727289161389905   0.9880086187567507   3.6060855508227596    0        100797     
