T,FRAW,FCOR,ARCLENGTH,MOVING,CADENCENO
2322.956006609056,0.8446053514350452,0.8160216093867466,2.7829873103567913,0,108352
2322.9764383836664,0.8232527489044741,0.8065308997559095,2.8475274540688305,0,108353
2322.996870058043,0.81270070129231,0.813219491497023,2.9285279320834965,0,108354
2323.017301932181,0.7948347133566358,0.8130952216654295,3.006902486230524,0,108355
2323.03773370586,0.7744816005772449,0.8110036886090644,3.08797483205707,0,108356
2323.0581654795387,0.7595057578624248,0.8130386677204223,3.1596690502776457,0,108357
2323.0785972529775,0.7480200996676938,0.8223434569586918,3.2430235712684787,0,108358
2323.099029025958,0.7166811759404154,0.8087291582578576,3.322763927021694,0,108359
2323.1194607987054,0.7022330657483817,0.8147953255589864,3.4008184953503466,0,108360
2323.1398925714457,0.6794091977242862,0.8110103109099457,3.4719263140544787,0,108361
2323.1603243437276,0.6448177889925558,0.8098936102030825,3.594103133670541,0,108362
2323.1807562157774,0.6196701229249179,0.8098293164634083,3.684662623117084,0,108363
2323.2011878875855,0.6069111732607716,0.8231300868808783,3.76307789785822,0,108364
2323.242051530513,1.0490470737044404,0.8109652516321396,1.1850864854789962,0,108366
2323.26248320163,1.0429432683214452,0.8137312699490868,1.3227614477499396,0,108367
2323.282914972515,1.0317069560059888,0.8130779361746895,1.436527243568721,0,108368
2323.303346842935,1.022143215719175,0.8157311865884985,1.5395450204322387,0,108369
2323.323778513346,1.0053443544394933,0.8125651445814636,1.6412565151740643,0,108370
2323.3442102832996,0.9870818412559819,0.8091407085786851,1.7654500349869309,0,108371
2323.3646421532467,0.9703853163797304,0.8124782576374273,1.9414169325446216,0,108372
2323.385073822734,0.9525311773720881,0.8138275083556377,2.0867388294725244,0,108373
2323.4055055922217,0.929497187994539,0.8116129312634258,2.2458045749635946,0,108374
2323.4259374612448,0.9173971933749107,0.8147634878070265,2.3685798146480845,0,108375
2323.446369230027,0.8892890225418929,0.8090537430606863,2.495461382119339,0,108376
2323.4668009985835,0.8656172362975653,0.8089753956345997,2.626943214758396,0,108377
2323.4872327669,0.8482437956671354,0.8152718899764648,2.7585541491525345,0,108378
2323.50766443499,0.830045806866716,0.8145364411457452,2.8551713899751747,0,108379
2323.528096302849,0.811918086130128,0.813195726549748,2.9318800933238176,0,108380
2323.5485280704743,0.7839700762118259,0.8102479707697321,3.0427227188070014,0,108381
2323.5689597378587,0.7621730996740408,0.8155433559893673,3.158333454072778,0,108382
2323.589391605019,0.7390128429790381,0.8151165850614008,3.2531873967377325,0,108383
2323.6098233717057,0.7093487957226555,0.812644584213797,3.367935053736748,0,108384
2323.630255038399,0.6678449630583749,0.8100364180527324,3.5109624155154124,0,108385
2323.650686904861,0.6247911218038392,0.8076127232980759,3.660297474525229,0,108386
