# time_1               cadence_1   quality_1   x_1                     y_1                      flux_1               error_1              mflags_1   trend_t_1            trend_p_1            time_2               cadence_2   quality_2   x_2                     y_2                      flux_2              error_2              mflags_2   trend_t_2           trend_p_2           
  2319.5234641005372   -22888      0           0.9560540318489075      0.34227806329727173      ""                   ""                   33         1376.0038387982925   1527.8173591247087   2319.5234641005372   -22888      0           0.9560540318489075      0.34227806329727173      823.9999563762264   2.474170446395874    0          888.352762384127    200.3928807151858   
  2319.5438959207822   -22887      0           0.43067634105682373     0.141391783952713        ""                   ""                   33         1376.0706901273265   1419.4182624966543   2319.5438959207822   -22887      0           0.43067634105682373     0.141391783952713        810.8963770920443   2.532041311264038    17         888.4625997618863   639.6426651020773   
  2319.564327840788    -22886      0           0.4159354567527771      0.1318957358598709       1389.335102425451    4.2195563316345215   0          1376.137910234738    1418.6083816268056   2319.564327840788    -22886      0           0.4159354567527771      0.1318957358598709       837.3618733295311   2.536640167236328    0          888.5714369875229   648.9929532209851   
  2319.5847595605665   -22885      0           0.44722986221313477     0.14307920634746552      1390.6422478279678   4.214113712310791    0          1376.2055173597942   1419.982286325795    2319.5847595605665   -22885      0           0.44722986221313477     0.14307920634746552      838.628630400888    2.533447742462158    0          888.6791998788042   622.6095221255345   
  2319.60519137988     -22884      0           0.4711596965789795      0.15297165513038635      1387.7166328739245   4.2086663246154785   0          1376.2735357380336   1420.829628995349    2319.60519137988     -22884      0           0.4711596965789795      0.15297165513038635      835.5189557163696   2.5303127765655518   0          888.7858185749553   602.4820239146829   
  2319.6256232989545   -22883      0           0.49620774388313293     0.16069602966308594      1393.8200625202242   4.204563140869141    0          1376.3419927158125   1421.383694519708    2319.6256232989545   -22883      0           0.49620774388313293     0.16069602966308594      838.4479194280126   2.527886390686035    0          888.8912225377553   578.78701170899     
  2319.6460550178017   -22882      0           0.5229434370994568      0.17047962546348572      1394.3679410819932   4.198527812957764    0          1376.4109187722006   1421.8848098234257   2319.6460550178017   -22882      0           0.5229434370994568      0.17047962546348572      838.2163721003379   2.524420738220215    0          888.9953404743055   553.7359132680832   
  2319.666486836417    -22881      0           0.5512704849243164      0.18103830516338348      1389.1631646883056   4.192138195037842    0          1376.4803505863163   1422.370129988935    2319.666486836417    -22881      0           0.5512704849243164      0.18103830516338348      834.0438034313498   2.520890712738037    0          889.0981048351786   526.4865037090108   
  2319.6869187547927   -22880      0           0.5798254609107971      0.19354310631752014      1392.0712016861323   4.1853227615356445   0          1376.5503280335606   1423.1483411298016   2319.6869187547927   -22880      0           0.5798254609107971      0.19354310631752014      834.7050512837478   2.516932487487793    0          889.199447142621    499.5647033440922   
  2319.7073505727094   -22879      0           0.6145856976509094      0.20746496319770813      1383.1961355654025   4.17663049697876     0          1376.6208944858884   1424.5000820091411   2319.7073505727094   -22879      0           0.6145856976509094      0.20746496319770813      828.4847577579943   2.512150287628174    0          889.2992986081227   465.1750746035628   
  2319.7277822903925   -22878      0           0.6528461575508118      0.2225194275379181       1385.1993768701996   4.167222023010254    0          1376.6920981535568   1427.1025169194882   2319.7277822903925   -22878      0           0.6528461575508118      0.2225194275379181       828.5685317551926   2.507009506225586    0          889.3975922247915   426.7150834057113   
  2319.748214207837    -22877      0           0.6974408030509949      0.23911738395690918      1396.8772336817335   4.1582932472229      0          1376.7639924158589   1432.2265451425271   2319.748214207837    -22877      0           0.6974408030509949      0.23911738395690918      837.4040045105658   2.502807140350342    0          889.494263333723    381.5308643460941   
  2319.768646025055    -22876      0           0.7432255148887634      0.25887975096702576      1392.5215412035705   4.144354343414307    0          1376.8366325892327   1441.4207302598163   2319.768646025055    -22876      0           0.7432255148887634      0.25887975096702576      836.229949057178    2.4966819286346436   0          889.5892456016794   338.7461985178536   
  2319.789077741807    -22875      0           0.12644502520561218     0.02762306109070778      ""                   ""                   33         1376.910078971779    1396.8175815238721   2319.789077741807    -22875      0           0.12644502520561218     0.02762306109070778      806.9840862930176   2.55672025680542     17         889.682475661032    834.2585419160208   
  2319.80950965832     -22874      0           0.11038850992918015     0.0236112829297781       1393.4162146033248   4.264862060546875    0          1376.9843967866916   1395.4069791860406   2319.80950965832     -22874      0           0.11038850992918015     0.0236112829297781       844.0539637525824   2.564785957336426    0          889.7738933796115   843.3216119722515   
  2319.829941474607    -22873      0           0.155618354678154       0.03949249908328056      1390.30320129951     4.259915828704834    0          1377.0596527765965   1398.4491310312005   2319.829941474607    -22873      0           0.155618354678154       0.03949249908328056      842.2889945437526   2.561333179473877    0          889.8634382771269   820.516567533566    
  2319.850373290661    -22872      0           0.19067887961864471     0.05308474972844124      1391.6715489287399   4.256669044494629    0          1377.1359186604122   1400.889771424405    2319.850373290661    -22872      0           0.19067887961864471     0.05308474972844124      840.3768458785873   2.5590343475341797   0          889.951054571835    802.5716296891793   
  2319.870805106242    -22871      0           0.22745217382907867     0.0675748884677887       1392.0571279331116   4.25278902053833     0          1377.2132691443423   1403.758873186103    2319.870805106242    -22871      0           0.22745217382907867     0.0675748884677887       839.7045990151651   2.556572198867798    0          890.0366895070365   782.6748431799001   
  2319.891236821597    -22870      0           0.2608110308647156      0.08031532913446426      1393.8663390087568   4.248277187347412    0          1377.2917816977663   1406.6361642054715   2319.891236821597    -22870      0           0.2608110308647156      0.08031532913446426      838.323835921029    2.553647041320801    0          890.1202940434042   763.1253830853248   
  2319.9116687367205   -22869      0           0.2945173680782318      0.09222014248371124      1395.127470258254    4.243752479553223    0          1377.371538265364    1409.6839482633764   2319.9116687367205   -22869      0           0.2945173680782318      0.09222014248371124      837.4745404279003   2.55100154876709     0          890.2018255660416   741.4213452980035   
  2319.932100551603    -22868      0           0.33070075511932373     0.1052231565117836       1387.4025372820163   4.2377190589904785   0          1377.4526211546636   1412.8037504987522   2319.932100551603    -22868      0           0.33070075511932373     0.1052231565117836       833.6370597386227   2.547402858734131    0          890.2812445739335   716.7323854950142   
  2319.95253236626     -22867      2048        0.36536356806755066     0.11589618772268295      1534.2283194259528   4.254207134246826    9          1377.535116648731    1415.5263322357482   2319.95253236626     -22867      2048        0.36536356806755066     0.11589618772268295      923.9816942107642   2.5556588172912598   9          890.3585194834826   690.2576196680111   
  2319.9729641804515   -22866      0           0.3976283371448517      0.1261935830116272       1396.1170257631652   4.224972724914551    0          1377.6191127907682   1417.6256512408736   2319.9729641804515   -22866      0           0.3976283371448517      0.1261935830116272       841.5624105363627   2.539874792098999    0          890.4336253917311   664.4013579810392   
  2319.993395994403    -22865      0           0.42895010113716125     0.13635137677192688      1396.2509870738727   4.2187933921813965   0          1377.704699478943    1419.2236081248038   2319.993395994403    -22865      0           0.42895010113716125     0.13635137677192688      842.6890058654126   2.536180257797241    0          890.5065452816142   638.0441279183561   
  2320.013827708128    -22864      0           0.4624701142311096      0.14915016293525696      1392.4418173259805   4.212153911590576    0          1377.7919677204927   1420.5344988889588   2320.013827708128    -22864      0           0.4624701142311096      0.14915016293525696      838.7348658467067   2.53228497505188     0          890.577270480383    609.7209387343869   
  2320.0342596213886   -22863      0           0.4992276132106781      0.16174612939357758      1402.6389476763143   4.205379009246826    0          1377.881011461219    1421.4437593682112   2320.0342596213886   -22863      0           0.4992276132106781      0.16174612939357758      842.6136863677012   2.528383731842041    0          890.6458031581113   575.9606582895703   
  2320.0546914346414   -22862      0           0.5371448993682861      0.17514696717262268      1392.193237219768    4.196471214294434    0          1377.971922934208    1422.0780993673936   2320.0546914346414   -22862      0           0.5371448993682861      0.17514696717262268      836.8095833488226   2.523283004760742    0          890.7121536997538   539.7365577394628   
  2320.075123147435    -22861      0           0.5711477994918823      0.18932774662971497      1404.1872884416787   4.1899261474609375   0          1378.064796152441    1422.8455450444374   2320.075123147435    -22861      0           0.5711477994918823      0.18932774662971497      841.2455720348684   2.519562005996704    0          890.7763445466701   507.5314221518132   
  2320.0955550599974   -22860      0           0.6048154234886169      0.20187236368656158      1395.871744668703    4.180575847625732    0          1378.1597266896779   1423.858638748926    2320.0955550599974   -22860      0           0.6048154234886169      0.20187236368656158      835.1470947103062   2.514267683029175    0          890.83841075093     473.7480395709436   
  2320.115986872319    -22859      0           0.6375149488449097      0.21677085757255554      1391.1023740447768   4.172697067260742    0          1378.256807135234    1425.9165490444836   2320.115986872319    -22859      0           0.6375149488449097      0.21677085757255554      832.7087782387716   2.5099828243255615   0          890.8983978815986   442.334498794622    
  2320.136418684182    -22858      0           0.6719226837158203      0.23022344708442688      1393.9236315884211   4.16490364074707     0          1378.3561313022594   1429.059932177564    2320.136418684182    -22858      0           0.6719226837158203      0.23022344708442688      834.6560111552006   2.5059306621551514   0          890.9563657112747   407.71046259929824  
  2320.1568504958123   -22857      0           0.7069351077079773      0.24365833401679993      1393.9621654351072   4.155570983886719    0          1378.4577915385      1433.9066765711998   2320.1568504958123   -22857      0           0.7069351077079773      0.24365833401679993      835.5605707728929   2.501438617706299    0          891.0123871990879   372.78766225551146  
  2320.1772823072024   -22856      0           0.7445664405822754      0.25702279806137085      1401.3175914737426   4.145429611206055    0          1378.561878781179    1441.1196486414478   2320.1772823072024   -22856      0           0.7445664405822754      0.25702279806137085      844.0591024520311   2.4975030422210693   0          891.0665492427305   335.67725979249633  
  2320.197714118367    -22855      0           0.7867469787597656      0.27524352073669434      1395.494597003479    4.1303391456604      0          1378.6684821517301   1453.2266647411604   2320.197714118367    -22855      0           0.7867469787597656      0.27524352073669434      841.3958027988702   2.492769479751587    0          891.118953034416    299.1735621481123   
  2320.2181459292988   -22854      0           0.8262993097305298      0.2910606563091278       1389.4843445922713   4.10728645324707     0          1378.7776885455555   1467.3291267741677   2320.2181459292988   -22854      0           0.8262993097305298      0.2910606563091278       839.7257398872188   2.4858834743499756   0          891.1697143177549   267.57850830767484  
  2320.2385777397576   -22853      0           0.8602780699729919      0.30328863859176636      1396.3801830247442   4.085545063018799    0          1378.889582218849    1481.0325763090264   2320.2385777397576   -22853      0           0.8602780699729919      0.30328863859176636      843.1644698761786   2.482956647872925    0          891.2189635384893   242.73658622688686  
  2320.2590096499916   -22852      0           0.893547773361206       0.3182815611362457       ""                   ""                   33         1379.0042449482587   1497.167056182328    2320.2590096499916   -22852      0           0.893547773361206       0.3182815611362457       834.8918057367647   2.479776620864868    0          891.2668461163111   225.21896666543216  
  2320.2998731697517   -22850      0           0.12462050467729568     0.028151903301477432     1394.5729073347977   4.264413356781006    0          1379.2421812803238   1396.4229218828104   2320.2998731697517   -22850      0           0.12462050467729568     0.028151903301477432     845.591668713587    2.564417839050293    0          891.3591638161264   835.9983802270758   
  2320.320305079287    -22849      0           0.16017840802669525     0.04060320183634758      1389.154089513335    4.261946678161621    0          1379.3656001097631   1398.8815288826463   2320.320305079287    -22849      0           0.16017840802669525     0.04060320183634758      840.326825637938    2.562321186065674    0          891.4039623713054   817.7750653725458   
  2320.340736888349    -22848      0           0.18940074741840363     0.0516967736184597       1399.860653300615    4.2593159675598145   0          1379.4920729862768   1400.9510801094777   2320.340736888349    -22848      0           0.18940074741840363     0.0516967736184597       845.4415161082508   2.5604569911956787   0          891.448118553433    802.6108476263554   
  2320.3611685971846   -22847      0           0.21710483729839325     0.0624755434691906       1391.914263477579    4.254395008087158    0          1379.6216597377884   1403.0675657981897   2320.3611685971846   -22847      0           0.21710483729839325     0.0624755434691906       840.4870216531823   2.5574872493743896   0          891.4918475795595   787.6894597349849   
  2320.381600505789    -22846      0           0.2445475459098816      0.07250272482633591      1391.0300285346366   4.251532077789307    0          1379.7544167215028   1405.402417780855    2320.381600505789    -22846      0           0.2445475459098816      0.07250272482633591      838.4171820650076   2.5555262565612793   0          891.5353776732062   771.6846412998253   
  2320.4020323141594   -22845      0           0.26883167028427124     0.08256540447473526      1392.4195729849223   4.248659610748291    0          1379.8903906337432   1407.4185253948915   2320.4020323141594   -22845      0           0.26883167028427124     0.08256540447473526      837.9549125054792   2.553915500640869    0          891.5789473095558   757.6773158323791   
  2320.4224640220564   -22844      0           0.30384600162506104     0.09448068588972092      1393.0394958426764   4.2423577308654785   0          1380.0296238824108   1410.5719669447199   2320.4224640220564   -22844      0           0.30384600162506104     0.09448068588972092      836.3005438271432   2.550182342529297    0          891.6228061643583   734.4554281949752   
  2320.442895929962    -22843      0           0.34337204694747925     0.10834290832281113      1384.5496730962825   4.236608505249023    0          1380.172154489775    1413.8699426774995   2320.442895929962    -22843      0           0.34337204694747925     0.10834290832281113      832.107343273365    2.5467464923858643   0          891.6672140386794   706.6980319095885   
  2320.463327737394    -22842      0           0.37000977993011475     0.11622541397809982      1399.4682122010388   4.2339091300964355   0          1380.3180095024284   1415.8623112554023   2320.463327737394    -22842      0           0.37000977993011475     0.11622541397809982      842.9474874540326   2.545156478881836    0          891.7124377050861   685.8083916015767   
  2320.4837594446      -22841      0           0.3932994604110718      0.12532761693000793      1389.652744064428    4.2249884605407715   0          1380.4672108516565   1417.374769449035    2320.4837594446      -22841      0           0.3932994604110718      0.12532761693000793      835.7930346938732   2.5397562980651855   0          891.7587515239572   668.3157614998962   
  2320.5041913513414   -22840      0           0.41254669427871704     0.13158009946346283      1385.030158934755    4.221373081207275    0          1380.6197753009285   1418.4535547778735   2320.5041913513414   -22840      0           0.41254669427871704     0.13158009946346283      834.5860134057796   2.537689447402954    0          891.8064360930762   652.4033819102772   
  2320.5246231580822   -22839      0           0.432086318731308       0.13891705870628357      1385.9924394283023   4.218559741973877    0          1380.7757074913056   1419.406142875199    2320.5246231580822   -22839      0           0.432086318731308       0.13891705870628357      834.1635004327344   2.5358469486236572   0          891.8557746565548   636.422369308125    
  2320.54505496435     -22838      0           0.4545336961746216      0.1475091427564621       1395.2497638375016   4.215506553649902    0          1380.9350070674575   1420.3167893976604   2320.54505496435     -22838      0           0.4545336961746216      0.1475091427564621       839.4751819039791   2.5340688228607178   0          891.907053803045    617.5304169911714   
  2320.5654867703925   -22837      0           0.4783424735069275      0.15560688078403473      1392.1449216437036   4.209962844848633    0          1381.0976647748748   1421.031678962166    2320.5654867703925   -22837      0           0.4783424735069275      0.15560688078403473      837.6801140071655   2.5308237075805664   0          891.9605606509227   596.0599419072947   
  2320.5859185761947   -22836      0           0.49698081612586975     0.16103649139404297      1394.1691131528114   4.206770420074463    0          1381.2636629923725   1421.4035009543106   2320.5859185761947   -22836      0           0.49698081612586975     0.16103649139404297      839.3393868425986   2.5290822982788086   0          892.0165813433645   578.1147899809823   
  2320.6063503817713   -22835      0           0.5180822610855103      0.1676408052444458       1394.756073336139    4.2021050453186035   0          1381.4329755615245   1421.728771170581    2320.6063503817713   -22835      0           0.5180822610855103      0.1676408052444458       839.5046940808859   2.5264530181884766   0          892.0753992660906   557.604287866844    
  2320.6267821868823   -22834      0           0.5405244827270508      0.17619410157203674      1397.96191855457     4.197490215301514    0          1381.6055676382925   1422.1175457894444   2320.6267821868823   -22834      0           0.5405244827270508      0.17619410157203674      840.6028650015262   2.5237996578216553   0          892.1372932255844   536.3294158578036   
  2320.6472139917605   -22833      0           0.5602535009384155      0.18406063318252563      1397.8284389644396   4.192564010620117    0          1381.781395580989    1422.5097677493784   2320.6472139917605   -22833      0           0.5602535009384155      0.18406063318252563      839.6515147894823   2.5210297107696533   0          892.202535605533    517.4580163656801   
  2320.6676457963986   -22832      0           0.5802146792411804      0.19223754107952118      1398.297556851934    4.1878342628479      0          1381.9604068549359   1423.0226493301248   2320.6676457963986   -22832      0           0.5802146792411804      0.19223754107952118      839.1692129452099   2.5183985233306885   0          892.271390507779    498.17956877645656  
  2320.688077600811    -22831      0           0.5965710282325745      0.20033128559589386      1397.4680387865626   4.1845855712890625   0          1382.1425399747823   1423.7142237287746   2320.688077600811    -22831      0           0.5965710282325745      0.20033128559589386      838.4904803626605   2.516508102416992    0          892.3441118986914   483.12960462629667  
  2320.7085094049835   -22830      0           0.6165879964828491      0.20764565467834473      1390.4528615592685   4.179500579833984    0          1382.327724474489    1424.5321314954244   2320.7085094049835   -22830      0           0.6165879964828491      0.20764565467834473      834.7235749214598   2.5137693881988525   0          892.4209417712266   462.7547387887122   
  2320.7289412089303   -22829      0           0.6438321471214294      0.21891231834888458      1398.398250031014    4.173348903656006    0          1382.5158809091654   1426.3430445968152   2320.7289412089303   -22829      0           0.6438321471214294      0.21891231834888458      837.6566532553768   2.510599374771118    0          892.502108338066    435.7424164953776   
  2320.7493730124115   -22828      0           0.6875959634780884      0.23613475263118744      1384.4611886343314   4.161104679107666    0          1382.706920885123    1430.9781041034776   2320.7493730124115   -22828      0           0.6875959634780884      0.23613475263118744      830.984294622732    2.504152297973633    0          892.5878242680523   391.90916784061426  
  2320.76980481566     -22827      0           0.19658806920051575     0.05340806022286415      ""                   ""                   33         1382.9007471311256   1401.6649287813605   2320.76980481566     -22827      0           0.19658806920051575     0.05340806022286415      811.0672660758037   2.5557315349578857   17         892.6782849853457   798.031359449546    
  2320.790236718669    -22826      0           0.18773508071899414     0.053042758256196976     1397.267661229373    4.259592533111572    0          1383.0972545564448   1400.4789296730517   2320.790236718669    -22826      0           0.18773508071899414     0.053042758256196976     843.1841599063301   2.5606250762939453   0          892.7736675138985   804.8930576998417   
  2320.810668421451    -22825      0           0.2307596653699875      0.06987658143043518      1396.824954819215    4.254933834075928    0          1383.2963255411732   1403.9024967391063   2320.810668421451    -22825      0           0.2307596653699875      0.06987658143043518      841.1542847905678   2.5576086044311523   0          892.874126536122    781.5089972308806   
  2320.8311002237606   -22824      0           0.26659175753593445     0.08063021302223206      1387.5113171639405   4.249152660369873    0          1383.4978397757538   1407.3238242613627   2320.8311002237606   -22824      0           0.26659175753593445     0.08063021302223206      836.7459896170319   2.5542259216308594   0          892.9797977338995   758.291113394139    
  2320.8515321258456   -22823      0           0.2904099225997925      0.09063629806041718      1392.6559398982404   4.246528148651123    0          1383.7016657828342   1409.32583938717     2320.8515321258456   -22823      0           0.2904099225997925      0.09063629806041718      836.6238567327058   2.552567720413208    0          893.0907922182282   744.0464534542926   
  2320.871963827929    -22822      0           0.3085801303386688      0.09708692133426666      1394.558362281847    4.24337911605835     0          1383.9076609626318   1410.9320214331408   2320.871963827929    -22822      0           0.3085801303386688      0.09708692133426666      838.0958756394435   2.5507047176361084   0          893.2071949221616   731.8930294022152   
  2320.8923956295475   -22821      0           0.3248440623283386      0.10296711325645447      1395.0485021984728   4.241400718688965    0          1384.1156809043014   1412.3212639185954   2320.8923956295475   -22821      0           0.3248440623283386      0.10296711325645447      838.7145622090027   2.549522876739502    0          893.3290685948648   720.7374911326092   
  2320.912827530694    -22820      0           0.3406621515750885      0.10785341262817383      1389.4460652875232   4.238007068634033    0          1384.3255706858881   1413.6428881963957   2320.912827530694    -22820      0           0.3406621515750885      0.10785341262817383      834.0487887166511   2.5474741458892822   0          893.4564479346925   708.9864565741956   
  2320.933259231846    -22819      0           0.3571318984031677      0.1155131459236145       1392.0571924575358   4.236483097076416    0          1384.5371650494371   1414.8847418581465   2320.933259231846    -22819      0           0.3571318984031677      0.1155131459236145       836.1340531271081   2.5465292930603027   0          893.5893383908934   698.1641146958189   
  2320.953691032759    -22818      0           0.3858095407485962      0.12253731489181519      1389.6658918029239   4.231943607330322    0          1384.7502980481943   1416.9091009202514   2320.953691032759    -22818      0           0.3858095407485962      0.12253731489181519      836.5386207152269   2.5438764095306396   0          893.7277213292299   674.1198824310824   
  2320.974122933214    -22817      0           0.41753727197647095     0.13273188471794128      1395.3426546490175   4.2237229347229      0          1384.9647941668973   1418.6949659788922   2320.974122933214    -22817      0           0.41753727197647095     0.13273188471794128      841.457696127007    2.538874626159668    0          893.871547908119    647.8624003622881   
  2320.9945546334347   -22816      0           0.44530507922172546     0.1410050094127655       1394.1937824646839   4.218160152435303    0          1385.1804686230405   1419.8554586289576   2320.9945546334347   -22816      0           0.44530507922172546     0.1410050094127655       842.3928347899785   2.5357959270477295   0          894.0207383733231   623.2794750427064   
  2321.0149864334235   -22815      0           0.4700922966003418      0.14906755089759827      1390.322146767942    4.212666988372803    0          1385.3971372865778   1420.625415896537    2321.0149864334235   -22815      0           0.4700922966003418      0.14906755089759827      839.1427786039268   2.5325839519500732   0          894.175188453305    600.9390459925261   
  2321.03541833294     -22814      0           0.4947183430194855      0.1604696810245514       1386.9687530612584   4.207080364227295    0          1385.6146076720934   1421.3699817958302   2321.03541833294     -22814      0           0.4947183430194855      0.1604696810245514       834.723857295712    2.5292274951934814   0          894.3347630218667   580.3811319899917   
  2321.0558500324623   -22813      0           0.5193567276000977      0.16995243728160858      1388.7021680076189   4.202024936676025    0          1385.832679362053    1421.8761367610725   2321.0558500324623   -22813      0           0.5193567276000977      0.16995243728160858      835.1242467112535   2.526313543319702    0          894.4992959434911   557.6900499848571   
  2321.076281931513    -22812      0           0.5441946387290955      0.17911764979362488      1390.8545596947051   4.1968607902526855   0          1386.0511551673042   1422.3012897765477   2321.076281931513    -22812      0           0.5441946387290955      0.17911764979362488      835.0240022774059   2.523435592651367    0          894.6685985121891   533.8646441937567   
  2321.096713730338    -22811      0           0.5750347375869751      0.19031940400600433      1393.5523261040964   4.190217971801758    0          1386.2698267275493   1422.8948615725362   2321.096713730338    -22811      0           0.5750347375869751      0.19031940400600433      836.8065317734274   2.519742012023926    0          894.8424487672      503.3529055560055   
  2321.1171455291624   -22810      0           0.604706346988678       0.20122399926185608      1397.6413932006185   4.183725357055664    0          1386.4884867917362   1423.7861090212023   2321.1171455291624   -22810      0           0.604706346988678       0.20122399926185608      838.9109053426579   2.51615571975708     0          895.0206011752208   473.4352782603948   
  2321.137577327281    -22809      0           0.6341267824172974      0.21325325965881348      1394.2533666499546   4.1758713722229      0          1386.7069244242282   1425.3947848534367   2321.137577327281    -22809      0           0.6341267824172974      0.21325325965881348      834.9489937643962   2.5118207931518555   0          895.2027834563053   444.23746849507205  
  2321.1580091254073   -22808      0           0.6628777384757996      0.22590693831443787      1388.3080498659383   4.168423652648926    0          1386.9249266721215   1427.9675583739347   2321.1580091254073   -22808      0           0.6628777384757996      0.22590693831443787      831.0101333648532   2.5079972743988037   0          895.3886985085591   416.24761599079875  
  2321.1784409230677   -22807      0           0.6911783218383789      0.2363434135913849       1381.954775635799    4.161569595336914    0          1387.1422791245186   1431.2506969485519   2321.1784409230677   -22807      0           0.6911783218383789      0.2363434135913849       829.4836658447673   2.5045289993286133   0          895.5780256332532   387.4993682025967   
  2321.198872720721    -22806      0           0.7198908925056458      0.24616263806819916      1392.4290869514668   4.154514789581299    0          1387.358766533617    1435.6379011534732   2321.198872720721    -22806      0           0.7198908925056458      0.24616263806819916      837.2512465929626   2.501506805419922    0          895.7704219567393   358.2716909356029   
  2321.2193045179156   -22805      0           0.7439042329788208      0.2562679052352905       1389.2735071935303   4.146893501281738    0          1387.5741734029057   1440.834909979621    2321.2193045179156   -22805      0           0.7439042329788208      0.2562679052352905       836.6608576362089   2.498269557952881    0          895.9655239628869   335.9138345756621   
  2321.2397363148775   -22804      0           0.771774411201477       0.26936930418014526      1383.293786137406    4.137430191040039    0          1387.7882846188604   1448.6923166947906   2321.2397363148775   -22804      0           0.771774411201477       0.26936930418014526      834.3258829055263   2.4950714111328125   0          896.1629491951641   312.19814310727065  
  2321.2601682116      -22803      0           0.12357021123170853     0.02614181488752365      ""                   ""                   33         1388.0008870975398   1396.746042093899    2321.2601682116      -22803      0           0.12357021123170853     0.02614181488752365      803.3485715025323   2.5583291053771973   17         896.362299042938    835.3532103753813   
  2321.280599907863    -22802      0           0.09256496280431747     0.016635214909911156     1386.523412704981    4.2692975997924805   0          1388.2117652246939   1394.5169927245072   2321.280599907863    -22802      0           0.09256496280431747     0.016635214909911156     840.85336288073     2.567593574523926    0          896.5631557751782   851.3804113860373   
  2321.301031704126    -22801      0           0.1271032840013504      0.028469467535614967     1392.495395248547    4.266538143157959    0          1388.4207118526278   1396.7150918733196   2321.301031704126    -22801      0           0.1271032840013504      0.028469467535614967     843.7698742139581   2.565549612045288    0          896.7650943841771   834.3681626156852   
  2321.3214635999175   -22800      0           0.15965674817562103     0.03957867622375488      1396.611741701165    4.263740539550781    0          1388.6275195458418   1399.0173039384251   2321.3214635999175   -22800      0           0.15965674817562103     0.03957867622375488      845.8274633998608   2.5634279251098633   0          896.9676758957384   817.4449059807213   
  2321.3418952954817   -22799      0           0.18812133371829987     0.0498933382332325       1395.0944191115586   4.260951042175293    0          1388.8319813637002   1401.0902965461107   2321.3418952954817   -22799      0           0.18812133371829987     0.0498933382332325       844.8962770712443   2.561469316482544    0          897.1704495334577   802.3414705270872   
  2321.362327090814    -22798      0           0.21941210329532623     0.062493953853845596     1407.3349258678877   4.2585225105285645   0          1389.033900489692    1403.3784614841022   2321.362327090814    -22798      0           0.21941210329532623     0.062493953853845596     850.228712225766    2.5599420070648193   0          897.3729639305773   785.7854638465396   
  2321.382758885906    -22797      0           0.24266916513442993     0.07143571972846985      1396.8596232590244   4.25486946105957     0          1389.233080768436    1405.2850769782842   2321.382758885906    -22797      0           0.24266916513442993     0.07143571972846985      842.4122654215363   2.5576281547546387   0          897.5747595393642   772.5348806669824   
  2321.4031906807722   -22796      0           0.26775041222572327     0.08075366169214249      1400.691773964882    4.252386569976807    0          1389.4293323281822   1407.4538182673678   2321.4031906807722   -22796      0           0.26775041222572327     0.08075366169214249      843.5244714246485   2.55611252784729     0          897.775375961593    757.3569459369539   
  2321.4236223751723   -22795      0           0.29816392064094543     0.09178152680397034      1386.8152527074174   4.245657444000244    0          1389.6224702097777   1410.1187690260494   2321.4236223751723   -22795      0           0.29816392064094543     0.09178152680397034      833.5529816724436   2.5520102977752686   0          897.9743523764345   737.7865027313486   
  2321.4440542693337   -22794      0           0.3260560929775238      0.10221647471189499      1395.4885115652712   4.2423834800720215   0          1389.8123196200945   1412.4698941563163   2321.4440542693337   -22794      0           0.3260560929775238      0.10221647471189499      837.725240007355    2.5500969886779785   0          898.1712347937204   719.0679357096201   
  2321.4644860635017   -22793      0           0.35715925693511963     0.11312921345233917      1397.3444348730825   4.238405227661133    0          1389.9987070953737   1414.9264847404133   2321.4644860635017   -22793      0           0.35715925693511963     0.11312921345233917      839.7681741883721   2.5477066040039062   0          898.3655687527411   696.502237393801    
  2321.4849179572047   -22792      0           0.38432106375694275     0.12085103988647461      1397.140807880308    4.233888149261475    0          1390.1814712751354   1416.8095301706135   2321.4849179572047   -22792      0           0.38432106375694275     0.12085103988647461      841.1754545001128   2.5451717376708984   0          898.556912307987    674.4624514174394   
  2321.505349650666    -22791      0           0.41946104168891907     0.13157296180725098      1400.9156180584896   4.224693298339844    0          1390.360454300248    1418.7417232954444   2321.505349650666    -22791      0           0.41946104168891907     0.13157296180725098      843.9564251513956   2.539536714553833    0          898.7448288918513   644.948825412761    
  2321.52578144367     -22790      0           0.446914941072464       0.14104388654232025      1384.2839690440765   4.218090534210205    0          1390.535512068435    1419.893016690108    2321.52578144367     -22790      0           0.446914941072464       0.14104388654232025      834.7010382156686   2.5356571674346924   0          898.928899844143    621.5021360251026   
  2321.5462133366746   -22789      0           0.4682229161262512      0.14920172095298767      1397.61226157379     4.215066432952881    0          1390.7065066651667   1420.6143106183504   2321.5462133366746   -22789      0           0.4682229161262512      0.14920172095298767      841.89751637021     2.5339250564575195   0          899.108718228249    603.1887667325489   
  2321.5666450292047   -22788      0           0.4885612726211548      0.15577925741672516      1391.097894692038    4.210244655609131    0          1390.8733070633757   1421.0893185081434   2321.5666450292047   -22788      0           0.4885612726211548      0.15577925741672516      837.378180768267    2.531123399734497    0          899.2838912568928   584.284150008973    
  2321.587076821743    -22787      0           0.5085071325302124      0.16206984221935272      1389.262669272345    4.205592155456543    0          1391.0357969116253   1421.4170833764617   2321.587076821743    -22787      0           0.5085071325302124      0.16206984221935272      837.2403217582005   2.528547525405884    0          899.4540501216244   565.1261787675893   
