# time_1               cadence_1   quality_1   x_1                     y_1                     flux_1               error_1              mflags_1   trend_t_1            trend_p_1            time_2               cadence_2   quality_2   x_2                     y_2                     flux_2               error_2              mflags_2   trend_t_2           trend_p_2           
  2186.090078641806    -29418      0           -0.2979148328304291     0.191743403673172       1606.894907193602    3.8201494216918945   0          1600.69596436455     1597.2831829632098   2186.090078641806    -29418      0           -0.2979148328304291     0.191743403673172       990.8720669786309    2.352572202682495    0          1058.7483856705564  1035.6352086326453  
  2186.1105101807916   -29417      0           -0.3157649338245392     0.20243003964424133     1609.696658376629    3.818279266357422    0          1597.5404721149357   1598.790244342297    2186.1105101807916   -29417      0           -0.3157649338245392     0.20243003964424133     991.510504840914     2.351630210876465    0          1057.1041776627499  1028.9545774109813  
  2186.1309416197764   -29416      0           -0.33677607774734497    0.21470734477043152     1612.6181009245472   3.8158624172210693   0          1595.1801491738363   1600.5270983682908   2186.1309416197764   -29416      0           -0.33677607774734497    0.21470734477043152     991.8989657013165    2.350252151489258    0          1056.0174505074456  1020.7705194871331  
  2186.1513732587555   -29415      0           -0.3514758050441742     0.2240932136774063      1611.5823931148573   3.8141613006591797   0          1593.8944764386963   1601.8664232490582   2186.1513732587555   -29415      0           -0.3514758050441742     0.2240932136774063      991.2401489500144    2.349433660507202    0          1055.559896584253   1014.9382817631903  
  2186.1718047976246   -29414      0           -0.3763582408428192     0.2356882095336914      1613.8755450115439   3.8118233680725098   0          1594.1128951455648   1603.3648624111281   2186.1718047976246   -29414      0           -0.3763582408428192     0.2356882095336914      992.9446420889217    2.348205804824829    0          1055.8640182094302  1004.441202643637   
  2186.1922362363766   -29413      0           -0.3888621926307678     0.24192266166210175     1612.6221224297788   3.8104095458984375   0          1596.2918090205706   1604.1722812741375   2186.1922362363766   -29413      0           -0.3888621926307678     0.24192266166210175     993.7421615298372    2.3477704524993896   0          1057.1116999763753  999.0853935256201   
  2186.212667875123    -29412      0           -0.38793736696243286    0.24390535056591034     1610.6165212698486   3.8107054233551025   0          1600.7358527048568   1604.4469735154064   2186.212667875123    -29412      0           -0.38793736696243286    0.24390535056591034     994.3825644626401    2.3477556705474854   0          1059.479311401048   999.5989245783007   
  2186.233099413759    -29411      0           -0.40024664998054504    0.25053203105926514     1611.812488450707    3.811208963394165    0          1607.4426364590615   1605.2532069553433   2186.233099413759    -29411      0           -0.40024664998054504    0.25053203105926514     994.6319422256728    2.3481993675231934   0          1063.0553792693936  994.2434496500475   
  2186.2535309523955   -29410      0           -0.4075597822666168     0.2551697790622711      1610.8698345682337   3.813824415206909    0          1616.0257386105018   1605.7956200145013   2186.2535309523955   -29410      0           -0.4075597822666168     0.2551697790622711      995.0020724566291    2.3500852584838867   0          1067.7571779571713  991.039318582876    
  2186.2739624910246   -29409      0           -0.42371484637260437    0.26298561692237854     1606.2024800163117   3.8148205280303955   0          1625.7306696223475   1606.6625845702026   2186.2739624910246   -29409      0           -0.42371484637260437    0.26298561692237854     994.1568956443979    2.3509695529937744   0          1073.2769986781573  983.77403746709     
